ctime,relname,pid,mode,granted
1430777316.61547,pg_locks,39185,AccessShareLock,t
1430777376.62397,pg_locks,39264,AccessShareLock,t
1430777376.62397,pg_stat_all_indexes,39265,AccessShareLock,t
1430777376.62397,pg_stat_all_tables,39267,AccessShareLock,t
1430777376.62397,pg_statio_all_indexes,39265,AccessShareLock,t
1430777376.62397,pg_statio_all_tables,39267,AccessShareLock,t
1430777436.62033,pg_locks,39292,AccessShareLock,t
1430777436.62033,pg_stat_database,39293,AccessShareLock,t
1430777496.61863,pg_locks,39319,AccessShareLock,t
1430777496.61863,pg_stat_database,39320,AccessShareLock,t
1430777556.6242,pg_locks,39349,AccessShareLock,t
1430777556.6242,pg_stat_all_tables,39347,AccessShareLock,t
1430777556.6242,pg_stat_database,39348,AccessShareLock,t
1430777556.6242,pg_statio_all_tables,39347,AccessShareLock,t
1430777616.63107,pg_locks,39376,AccessShareLock,t
1430777616.63107,pg_stat_all_indexes,39379,AccessShareLock,t
1430777616.63107,pg_statio_all_indexes,39379,AccessShareLock,t
1430777676.64562,pg_locks,39407,AccessShareLock,t
1430777676.64562,pg_stat_all_indexes,39403,AccessShareLock,t
1430777676.64562,pg_statio_all_indexes,39403,AccessShareLock,t
1430777736.63415,pg_locks,39450,AccessShareLock,t
1430777796.65853,pg_locks,39479,AccessShareLock,t
1430777796.65853,pg_stat_all_indexes,39482,AccessShareLock,t
1430777796.65853,pg_stat_all_tables,39478,AccessShareLock,t
1430777796.65853,pg_stat_database,39480,AccessShareLock,t
1430777796.65853,pg_statio_all_indexes,39482,AccessShareLock,t
1430777796.65853,pg_statio_all_tables,39478,AccessShareLock,t
1430777856.85539,pg_locks,39510,AccessShareLock,t
1430777856.85539,pg_stat_all_indexes,39507,AccessShareLock,t
1430777856.85539,pg_stat_all_tables,39506,AccessShareLock,t
1430777856.85539,pg_statio_all_tables,39506,AccessShareLock,t
1430777916.74061,pg_locks,39534,AccessShareLock,t
1430777916.74061,pg_stat_all_indexes,39535,AccessShareLock,t
1430777916.74061,pg_stat_database,39536,AccessShareLock,t
1430777916.74061,pg_statio_all_indexes,39535,AccessShareLock,t
1430777976.75774,pg_locks,39647,AccessShareLock,t
1430777976.75774,pg_stat_all_tables,39645,AccessShareLock,t
1430777976.75774,pg_statio_all_tables,39645,AccessShareLock,t
1430777976.75774,stock,39639,RowExclusiveLock,t
